date,open,high,low,close,volume,returns,volatility_20d,cum_returns,rolling_max,drawdown,vol_state,risk_regime,risk_signal,hmm_state
2017-11-23,10358.4501953125,10374.2998046875,10307.2998046875,10348.75,153000,0.0006236712756650942,0.08572637671951967,1.977896413304553,1.9977255475362568,-0.009925855058598318,Low Volatility,Low Risk,RISK-ON,1
2017-11-24,10366.7998046875,10404.5,10362.25,10389.7001953125,129200,0.003957018510689636,0.08645089576559924,1.9857229860242256,1.9977255475362568,-0.006008113340110012,Low Volatility,Low Risk,RISK-ON,1
2017-11-27,10361.0498046875,10407.150390625,10340.2001953125,10399.5498046875,141900,0.000948016707878141,0.08544709594560494,1.9876054845921942,1.9977255475362568,-0.005065792424061127,Low Volatility,Low Risk,RISK-ON,1
2017-11-28,10387.900390625,10409.5498046875,10355.2001953125,10370.25,196000,-0.0028174108723719726,0.08548469983353953,1.982005583289918,1.9977255475362568,-0.007868930877780404,Low Volatility,Low Risk,RISK-ON,1
2017-11-29,10376.650390625,10392.9501953125,10345.900390625,10361.2998046875,152500,-0.0008630645657047298,0.07691547489976361,1.9802949845019515,1.9977255475362568,-0.00872520404807452,Low Volatility,Low Risk,RISK-ON,1
2017-11-30,10332.7001953125,10332.7001953125,10211.25,10226.5498046875,342500,-0.013005125084696312,0.08903502694116301,1.954541000523907,1.9977255475362568,-0.02161685676273607,Low Volatility,Low Risk,RISK-ON,1
2017-12-01,10263.7001953125,10272.7001953125,10108.5498046875,10121.7998046875,143400,-0.010242946252702612,0.09371360722989676,1.934520742106837,1.9977255475362568,-0.03163838271346557,Low Volatility,Low Risk,RISK-ON,1
2017-12-04,10175.0498046875,10179.2001953125,10095.7001953125,10127.75,148600,0.0005878594150563465,0.09388339650798808,1.9356579683387065,1.9977255475362568,-0.031069122219564434,Low Volatility,Low Risk,RISK-ON,1
2017-12-05,10118.25,10147.9501953125,10069.099609375,10118.25,155500,-0.0009380168349337747,0.08878595077680619,1.933842288577731,1.9977255475362568,-0.031977995694809636,Low Volatility,Low Risk,RISK-ON,1
2017-12-06,10088.7998046875,10104.2001953125,10033.349609375,10044.099609375,166100,-0.007328380957675518,0.09074123978451344,1.9196703555749703,1.9977255475362568,-0.03907202971777072,Low Volatility,Low Risk,RISK-ON,1
2017-12-07,10063.4501953125,10182.650390625,10061.900390625,10166.7001953125,166200,0.012206229598028528,0.10248978009722767,1.9431022926876476,1.9977255475362568,-0.027342722285338263,Low Volatility,Low Risk,RISK-ON,1
2017-12-08,10198.4501953125,10270.849609375,10195.25,10265.650390625,200000,0.009732773998600175,0.1088312314322222,1.9620140681585383,1.9977255475362568,-0.01787606882324777,Low Volatility,Low Risk,RISK-ON,1
2017-12-11,10310.5,10329.2001953125,10282.0498046875,10322.25,147400,0.0055134947345070184,0.10503640652183886,1.972831622392359,1.9977255475362568,-0.012461133700071464,Low Volatility,Low Risk,RISK-ON,1
2017-12-12,10324.900390625,10326.099609375,10230.2001953125,10240.150390625,175100,-0.007953654423696332,0.10829826167520777,1.95714040143171,1.9977255475362568,-0.020315676572589956,Low Volatility,Low Risk,RISK-ON,1
2017-12-13,10236.599609375,10296.5498046875,10169.849609375,10192.9501953125,181600,-0.004609326378225087,0.10672726683020556,1.9481193025535009,1.9977255475362568,-0.024831361366897467,Low Volatility,Low Risk,RISK-ON,1
2017-12-14,10229.2998046875,10276.099609375,10141.5498046875,10252.099609375,154300,0.005802972930222028,0.1032250266392317,1.9594241861310617,1.9977255475362568,-0.01917248415450816,Low Volatility,Low Risk,RISK-ON,1
2017-12-15,10345.650390625,10373.099609375,10319.650390625,10333.25,255100,0.007915489872025061,0.1042910577611178,1.974933988431383,1.9977255475362568,-0.011408753886629711,Low Volatility,Low Risk,RISK-ON,1
2017-12-18,10263.099609375,10443.5498046875,10074.7998046875,10388.75,230400,0.005371011056540809,0.10579863220518872,1.9855413807191862,1.9977255475362568,-0.00609901937335536,Low Volatility,Low Risk,RISK-ON,1
2017-12-19,10414.7998046875,10472.2001953125,10406.0,10463.2001953125,169100,0.007166424768379365,0.10820691445789332,1.9997706136486144,1.9997706136486144,0.0,Low Volatility,Low Risk,RISK-ON,1
2017-12-20,10494.400390625,10494.4501953125,10437.150390625,10444.2001953125,175200,-0.001815888030940238,0.10851357033572166,1.9961392541266638,1.9997706136486144,-0.0018158880309402682,Low Volatility,Low Risk,RISK-ON,1
2017-12-21,10473.9501953125,10473.9501953125,10426.900390625,10440.2998046875,151900,-0.00037345038892977467,0.10855774298157261,1.9953937951458522,1.9997706136486144,-0.0021886602757786268,Low Volatility,Low Risk,RISK-ON,1
2017-12-22,10457.2998046875,10501.099609375,10448.25,10493.0,138800,0.0050477664720738336,0.1090911411830451,2.0054660770435735,2.0054660770435735,0.0,Low Volatility,Low Risk,RISK-ON,1
2017-12-26,10512.2998046875,10545.4501953125,10477.9501953125,10531.5,155600,0.003669112741827796,0.10965977337982803,2.0128243581801573,2.0128243581801573,0.0,Low Volatility,Low Risk,RISK-ON,1
2017-12-27,10531.0498046875,10552.400390625,10469.25,10490.75,165200,-0.003869344347908643,0.11016376383692303,2.0050360476265,2.0128243581801573,-0.0038693443479085967,Low Volatility,Low Risk,RISK-ON,1
2017-12-28,10498.2001953125,10534.5498046875,10460.4501953125,10477.900390625,272900,-0.0012248513571480046,0.1102349835685616,2.002580176502434,2.0128243581801573,-0.005089456333380842,Low Volatility,Low Risk,RISK-ON,1
2017-12-29,10492.349609375,10538.7001953125,10488.650390625,10530.7001953125,152000,0.005039158869532878,0.09874470802969022,2.012671496160807,2.0128243581801573,-7.594404287131102e-05,Low Volatility,Low Risk,RISK-ON,1
2018-01-02,10477.5498046875,10495.2001953125,10404.650390625,10442.2001953125,153400,-0.008403999578242116,0.09602625131255858,1.995757005755932,2.0128243581801573,-0.008479305387409115,Low Volatility,Low Risk,RISK-ON,1
2018-01-03,10482.650390625,10503.599609375,10429.5498046875,10443.2001953125,167300,9.576525840304662e-05,0.09610931689139196,1.9959481299412978,2.0128243581801573,-0.008384352151877616,Low Volatility,Low Risk,RISK-ON,1
2018-01-04,10469.400390625,10513.0,10441.4501953125,10504.7998046875,174900,0.0058985376343401175,0.0968210447994998,2.0077213051019474,2.0128243581801573,-0.0025352699342448834,Low Volatility,Low Risk,RISK-ON,1
2018-01-05,10534.25,10566.099609375,10520.099609375,10558.849609375,180900,0.005145248428569005,0.09101248907032543,2.018051529992028,2.018051529992028,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-08,10591.7001953125,10631.2001953125,10588.5498046875,10623.599609375,169000,0.006132296831134809,0.08477682259971064,2.0304268209944647,2.0304268209944647,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-09,10645.099609375,10659.150390625,10603.599609375,10637.0,205000,0.0012613794869653638,0.080010980772583,2.0329879597362512,2.0329879597362512,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-10,10652.0498046875,10655.5,10592.7001953125,10632.2001953125,176400,-0.0004512366915013777,0.07912625642873182,2.032070600975438,2.0329879597362512,-0.0004512366915012862,Low Volatility,Low Risk,RISK-ON,1
2018-01-11,10637.0498046875,10664.599609375,10612.349609375,10651.2001953125,153800,0.0017870242895141608,0.07082238152440404,2.0357019604973887,2.0357019604973887,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-12,10682.5498046875,10690.400390625,10597.099609375,10681.25,175200,0.00282125996474325,0.06642937408978196,2.0414452049386895,2.0414452049386895,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-15,10718.5,10782.650390625,10713.7998046875,10741.5498046875,175900,0.005645388385020489,0.0663230261891525,2.0529699559873062,2.0529699559873062,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-16,10761.5,10762.349609375,10687.849609375,10700.4501953125,211000,-0.003826227138756466,0.06633401524555048,2.045114826626656,2.0529699559873062,-0.0038262271387564956,Low Volatility,Low Risk,RISK-ON,1
2018-01-17,10702.4501953125,10803.0,10666.75,10788.5498046875,252700,0.008233261943837888,0.06912245647432987,2.0619527926994996,2.0619527926994996,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-18,10873.400390625,10887.5,10782.400390625,10817.0,312000,0.002637073177355065,0.06635905155109977,2.0673903131021,2.0673903131021,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-19,10829.2001953125,10906.849609375,10793.900390625,10894.7001953125,207600,0.007183155709762357,0.06775846202677768,2.0822406996339664,2.0822406996339664,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-22,10883.2001953125,10975.099609375,10881.400390625,10966.2001953125,231600,0.006562824007838586,0.06883461626655671,2.095906078887623,2.095906078887623,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-23,10997.400390625,11092.900390625,10994.5498046875,11083.7001953125,284600,0.010714741469905364,0.0743671420934241,2.1183631706681068,2.1183631706681068,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-24,11069.349609375,11110.099609375,11046.150390625,11086.0,283400,0.00020749430668232094,0.07481504334032098,2.118802718965506,2.118802718965506,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-25,11095.599609375,11095.599609375,11009.2001953125,11069.650390625,330300,-0.001474797886974577,0.07252530383292574,2.1156779131926595,2.118802718965506,-0.001474797886974593,Low Volatility,Low Risk,RISK-ON,1
2018-01-29,11079.349609375,11171.5498046875,11075.9501953125,11130.400390625,241700,0.005487978197707966,0.07161678408272734,2.127288707453633,2.127288707453633,0.0,Low Volatility,Low Risk,RISK-ON,1
2018-01-30,11120.849609375,11121.099609375,11033.900390625,11049.650390625,228000,-0.0072549052294663685,0.07987321008731733,2.111855429485343,2.127288707453633,-0.007254905229466301,Low Volatility,Low Risk,RISK-ON,1
2018-01-31,11018.7998046875,11058.5,10979.2998046875,11027.7001953125,245900,-0.001986505865481769,0.07110580529247917,2.107660216287621,2.127288707453633,-0.009226999183156295,Low Volatility,Low Risk,RISK-ON,1
2018-02-01,11044.5498046875,11117.349609375,10878.7998046875,11016.900390625,306200,-0.000979334267002474,0.07173588161140428,2.1055961124146125,2.127288707453633,-0.010197297133677077,Low Volatility,Low Risk,RISK-ON,1
2018-02-02,10938.2001953125,10954.9501953125,10736.099609375,10760.599609375,282700,-0.023264327729431322,0.11566235744258051,2.0566108343895824,2.127288707453633,-0.03322439160063619,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-05,10604.2998046875,10702.75,10586.7998046875,10666.5498046875,240100,-0.00874020111347329,0.11985280462702975,2.0386356420848695,2.127288707453633,-0.041674204849647054,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-06,10295.150390625,10594.150390625,10276.2998046875,10498.25,266500,-0.015778279553294694,0.13099742521176355,2.006469479016744,2.127288707453633,-0.05679493714866268,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-07,10607.2001953125,10614.0,10446.400390625,10476.7001953125,250400,-0.0020527044686019513,0.13091421732299208,2.002350790151053,2.127288707453633,-0.058731058395985664,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-08,10518.5,10637.7998046875,10479.5498046875,10576.849609375,232200,0.009559251691416026,0.13592000672482876,2.0214917653286126,2.127288707453633,-0.04973323167388008,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-09,10416.5,10480.2001953125,10398.2001953125,10454.9501953125,191600,-0.011525115565078292,0.14140837307519374,1.9981938391193463,2.127288707453633,-0.06068516599649205,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-12,10518.2001953125,10555.5,10485.400390625,10539.75,217400,0.008110971654893273,0.14446401181112986,2.0144011327094256,2.127288707453633,-0.053066410002868894,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-14,10585.75,10590.5498046875,10456.650390625,10500.900390625,229200,-0.0036860086221209842,0.142878980238524,2.006976032765848,2.127288707453633,-0.056556815380174395,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-15,10537.900390625,10618.099609375,10511.0498046875,10545.5,210600,0.004247217640005241,0.1437026712895045,2.015500096775279,2.127288707453633,-0.05254980684411425,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-16,10596.2001953125,10612.900390625,10434.0498046875,10452.2998046875,184300,-0.00883791146104973,0.14241377897105353,1.997687285370242,2.127288707453633,-0.06092328776498044,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-19,10488.900390625,10489.349609375,10302.75,10378.400390625,187300,-0.0070701582851038225,0.14280234337875197,1.9835633200585352,2.127288707453633,-0.06756270876233689,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-20,10391.0,10429.349609375,10347.650390625,10360.400390625,187700,-0.001734371321447492,0.13861963297519153,1.9801230847219504,2.127288707453633,-0.0691799012593077,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-21,10426.0,10426.099609375,10349.599609375,10397.4501953125,234100,0.003576097765586983,0.13642502082103244,1.9872041984608118,2.127288707453633,-0.06585119758403768,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-22,10354.349609375,10397.5498046875,10340.650390625,10382.7001953125,313600,-0.0014186170381128571,0.12717549320969213,1.984385116726666,2.127288707453633,-0.06717639699127763,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-23,10408.099609375,10499.099609375,10396.650390625,10491.0498046875,210600,0.010435590678416817,0.1357371513634154,2.005093347553168,2.127288707453633,-0.057441831695112515,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-26,10526.5498046875,10592.9501953125,10520.2001953125,10582.599609375,171900,0.008726467454819975,0.14167769773885786,2.0225907293944667,2.127288707453633,-0.049216628515125226,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-27,10615.2001953125,10631.650390625,10537.25,10554.2998046875,187500,-0.0026741826897078713,0.13872797752341712,2.0171819522775563,2.127288707453633,-0.05175919694881224,Medium Volatility,Medium Risk,NEUTRAL,0
2018-02-28,10488.9501953125,10535.5,10461.5498046875,10492.849609375,286000,-0.005822290104475547,0.1381849321855589,2.005437333757884,2.127288707453633,-0.05728012999307704,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-01,10479.9501953125,10525.5,10447.150390625,10458.349609375,176000,-0.0032879533476946055,0.13819229855522353,1.9988435493627632,2.127288707453633,-0.0603797489456045,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-05,10428.2998046875,10428.7001953125,10323.900390625,10358.849609375,194000,-0.009513929416818057,0.14016254344408086,1.9798266929188637,2.127288707453633,-0.06931922969274892,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-06,10420.5,10441.349609375,10215.900390625,10249.25,222900,-0.010580287725753812,0.12193096378089284,1.9588795568606545,2.127288707453633,-0.07916610002342583,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-07,10232.9501953125,10243.349609375,10141.5498046875,10154.2001953125,249500,-0.00927383024977435,0.12231290941652205,1.9407132403705756,2.127288707453633,-0.08770575730004629,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-08,10216.25,10270.349609375,10146.400390625,10242.650390625,226400,0.008710700361544088,0.11766784737833293,1.9576182118951249,2.127288707453633,-0.07975903551032525,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-09,10271.2998046875,10296.7001953125,10211.900390625,10226.849609375,186500,-0.001542645765246653,0.11763306670438879,1.9545983004505751,2.127288707453633,-0.08117864133720173,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-12,10301.599609375,10433.650390625,10295.4501953125,10421.400390625,216400,0.019023530088059015,0.1328995132773024,1.9917816600292657,2.127288707453633,-0.0636994155751287,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-13,10389.5,10478.599609375,10377.849609375,10426.849609375,266700,0.0005228873803659884,0.12662472620508775,1.9928231375237395,2.127288707453633,-0.0632098358153036,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-14,10393.0498046875,10420.349609375,10336.2998046875,10410.900390625,181400,-0.001529629691374823,0.12289815738937168,1.9897748560829245,2.127288707453633,-0.06464277786502841,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-15,10405.4501953125,10420.0,10346.2001953125,10360.150390625,173900,-0.004874698450260895,0.12336731372064247,1.980075303675609,2.127288707453633,-0.0692023622662101,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-16,10345.150390625,10346.2998046875,10180.25,10195.150390625,328500,-0.01592640973139836,0.1331499826388589,1.948539813090248,2.127288707453633,-0.08402662682177618,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-19,10215.349609375,10224.5498046875,10075.2998046875,10094.25,210200,-0.009896900659531527,0.13395833584766603,1.9292553081289516,2.127288707453633,-0.09309192430289712,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-20,10051.5498046875,10155.650390625,10049.099609375,10124.349609375,203000,0.002981856935879268,0.13337192793170066,1.9350080714505777,2.127288707453633,-0.09038765416717483,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-21,10181.9501953125,10227.2998046875,10132.9501953125,10155.25,204800,0.003052086486265315,0.13419954501162568,1.9409138834362663,2.127288707453633,-0.08761143861871842,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-22,10167.5,10207.849609375,10105.400390625,10114.75,230500,-0.003988084980675044,0.1334884172478215,1.9331733539289504,2.127288707453633,-0.09125012173690282,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-23,9968.7998046875,10027.7001953125,9951.900390625,9998.0498046875,285700,-0.011537625281148767,0.13830908824254803,1.9108691241678166,2.127288707453633,-0.10173493730659199,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-26,9989.150390625,10143.5,9958.5498046875,10130.650390625,262600,0.013262645068574441,0.1419556321792569,1.936212303134152,2.127288707453633,-0.08982156660258855,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-27,10188.0,10207.900390625,10139.650390625,10184.150390625,225700,0.005281003483202706,0.13909449303428625,1.9464374470512233,2.127288707453633,-0.08501491112548089,Medium Volatility,Medium Risk,NEUTRAL,0
2018-03-28,10143.599609375,10158.349609375,10096.900390625,10113.7001953125,344400,-0.006917631084606968,0.14022654010623453,1.9329727108632588,2.127288707453633,-0.0913444404182311,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-02,10151.650390625,10220.099609375,10127.75,10211.7998046875,225400,0.009699675438319622,0.1454773551783211,1.9517219187897612,2.127288707453633,-0.08253077640506329,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-03,10186.849609375,10255.349609375,10171.0498046875,10245.0,205300,0.0032511600254110373,0.14615237549130206,1.958067279072849,2.127288707453633,-0.0795479371407665,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-04,10274.599609375,10279.849609375,10111.2998046875,10128.400390625,231100,-0.011381123413860439,0.14773842962734662,1.9357822737170791,2.127288707453633,-0.09002371566470983,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-05,10228.4501953125,10331.7998046875,10227.4501953125,10325.150390625,236800,0.019425574859986305,0.1600371512595331,1.9733859571878047,2.127288707453633,-0.07234690323254246,High Volatility,Medium Risk,NEUTRAL,0
2018-04-06,10322.75,10350.4501953125,10290.849609375,10331.599609375,200200,0.0006246125727966678,0.155890603408262,1.9746185588676446,2.127288707453633,-0.07176747944510777,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-09,10333.7001953125,10397.7001953125,10328.5,10379.349609375,221600,0.004621743176794313,0.1538397424635194,1.9837447387188625,2.127288707453633,-0.06747742712675464,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-10,10412.900390625,10424.849609375,10381.5,10402.25,251700,0.002206341580816895,0.15368792488746197,1.9881215572216246,2.127288707453633,-0.06541996379917404,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-11,10428.150390625,10428.150390625,10355.599609375,10417.150390625,250400,0.0014324199692374862,0.13805711953448285,1.9909693822414605,2.127288707453633,-0.06408125269246927,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-12,10410.650390625,10469.900390625,10395.25,10458.650390625,238600,0.003983815001590951,0.13877057606383936,1.9989010359341424,2.127288707453633,-0.06035272554667528,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-13,10495.2998046875,10519.900390625,10451.4501953125,10480.599609375,213100,0.002098666456015641,0.13877240337153454,2.003096062487152,2.127288707453633,-0.058380719331293636,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-16,10398.2998046875,10540.150390625,10396.349609375,10528.349609375,195000,0.004556037037927396,0.1380811052287697,2.01222224233837,2.127288707453633,-0.05409066701294041,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-17,10557.2998046875,10560.4501953125,10495.650390625,10548.7001953125,206100,0.001932932196645476,0.1230510846903156,2.0161117314973924,2.127288707453633,-0.05226228840810217,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-18,10578.900390625,10594.2001953125,10509.7001953125,10526.2001953125,205400,-0.002132964212026689,0.1162136753405527,2.0118114373266613,2.127288707453633,-0.05428377902931575,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-19,10563.650390625,10572.2001953125,10546.2001953125,10565.2998046875,262600,0.0037145036812440413,0.11631457219184421,2.01928431831658,2.127288707453633,-0.050770912645107955,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-20,10560.349609375,10582.349609375,10527.4501953125,10564.0498046875,244600,-0.00011831183431687542,0.1165360216211995,2.0190454130848727,2.127288707453633,-0.05088321767961984,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-23,10592.7998046875,10638.349609375,10514.9501953125,10584.7001953125,194200,0.0019547797489403163,0.11437460287443123,2.022992202170562,2.127288707453633,-0.04902790341416052,Medium Volatility,Medium Risk,NEUTRAL,0
2018-04-24,10578.099609375,10636.7998046875,10569.0,10614.349609375,219200,0.0028011576629851653,0.10202794387136702,2.0286589222798312,2.127288707453633,-0.04636408063852405,Low Volatility,Low Risk,RISK-ON,0
2018-04-25,10612.400390625,10612.599609375,10536.4501953125,10570.5498046875,189200,-0.00412647089076601,0.0974305661035719,2.0202877202897507,2.127288707453633,-0.0502992315001581,Low Volatility,Medium Risk,NEUTRAL,0
2018-04-26,10586.5,10628.400390625,10559.650390625,10617.7998046875,335100,0.0044699661676110836,0.0971264347519082,2.029318338048286,2.127288707453633,-0.04605410119560946,Low Volatility,Low Risk,RISK-ON,0
2018-04-27,10651.650390625,10719.7998046875,10647.5498046875,10692.2998046875,0,0.007016519558704637,0.09243951986487557,2.04355708985804,2.127288707453633,-0.0393607211387024,Low Volatility,Low Risk,RISK-ON,0
2018-04-30,10705.75,10759.0,10704.599609375,10739.349609375,173800,0.004400344691688707,0.08904621459633252,2.0525494454505595,2.127288707453633,-0.035133577187337464,Low Volatility,Low Risk,RISK-ON,0
2018-05-02,10783.849609375,10784.650390625,10689.7998046875,10718.0498046875,229700,-0.0019833421447520427,0.09041707976271636,2.04847853763121,2.127288707453633,-0.037047237427757944,Low Volatility,Low Risk,RISK-ON,0
2018-05-03,10720.150390625,10720.599609375,10647.4501953125,10679.650390625,185200,-0.003582686660562606,0.0782086727010627,2.04113948089999,2.127288707453633,-0.04049719544497744,Low Volatility,Low Risk,RISK-ON,0
2018-05-04,10700.4501953125,10700.4501953125,10601.599609375,10618.25,186500,-0.0057492884485150775,0.053938380563480486,2.0294043812606435,2.127288707453633,-0.04601365383552345,Low Volatility,Low Risk,RISK-ON,0
2018-05-07,10653.150390625,10725.650390625,10635.650390625,10715.5,168400,0.00915875968262192,0.060416297838460066,2.0479912082874696,2.127288707453633,-0.03727632215050051,Low Volatility,Low Risk,RISK-ON,0
2018-05-08,10757.900390625,10758.5498046875,10689.400390625,10717.7998046875,269800,0.00021462411343375898,0.05973950426975735,2.0484307565848683,2.127288707453633,-0.03706969843466045,Low Volatility,Low Risk,RISK-ON,0
2018-05-09,10693.349609375,10766.25,10689.849609375,10741.7001953125,215400,0.0022299717349214543,0.05974267910977901,2.0529986992729965,2.127288707453633,-0.03492239107947026,Low Volatility,Low Risk,RISK-ON,0
2018-05-10,10779.650390625,10785.5498046875,10705.0,10716.5498046875,192100,-0.0023413789407356056,0.06137398087898713,2.048191851353161,2.127288707453633,-0.03718200346917234,Low Volatility,Low Risk,RISK-ON,0
2018-05-11,10741.9501953125,10812.0498046875,10724.4501953125,10806.5,203100,0.00839357787271755,0.06565908808884023,2.065383509155759,2.127288707453633,-0.029100515638037016,Low Volatility,Low Risk,RISK-ON,0
2018-05-14,10815.150390625,10834.849609375,10774.75,10806.599609375,171400,9.217542682682378e-06,0.06588627134504466,2.065402546916411,2.127288707453633,-0.02909156633059923,Low Volatility,Low Risk,RISK-ON,0
2018-05-15,10812.599609375,10929.2001953125,10781.400390625,10801.849609375,254300,-0.0004395462191344457,0.06523722107998976,2.0644947070359234,2.127288707453633,-0.029518325461744283,Low Volatility,Low Risk,RISK-ON,0
2018-05-16,10751.9501953125,10790.4501953125,10699.7001953125,10741.099609375,231100,-0.005624036826737067,0.06961893395193688,2.0528839127749494,2.127288707453633,-0.03497635013902099,Low Volatility,Low Risk,RISK-ON,0
2018-05-17,10775.599609375,10777.25,10664.5,10682.7001953125,214100,-0.005437005165795927,0.07246606415259592,2.041722372336413,2.127288707453633,-0.04022318870843029,Low Volatility,Low Risk,RISK-ON,0
2018-05-18,10671.849609375,10674.9501953125,10589.099609375,10596.400390625,223000,-0.008078463600931896,0.07794672254685965,2.025228392468285,2.127288707453633,-0.047976710743467724,Low Volatility,Low Risk,RISK-ON,0
2018-05-21,10616.7001953125,10621.7001953125,10505.7998046875,10516.7001953125,0,-0.007521440524559053,0.08258689344679113,2.009995757565686,2.127288707453633,-0.05513729729160585,Low Volatility,Medium Risk,NEUTRAL,0
2018-05-22,10518.4501953125,10558.599609375,10490.5498046875,10536.7001953125,241700,0.0019017372016476575,0.08256865070788107,2.0138182412730026,2.127288707453633,-0.05334041673941605,Low Volatility,Medium Risk,NEUTRAL,0
2018-05-23,10521.099609375,10533.5498046875,10417.7998046875,10430.349609375,290900,-0.010093348388598211,0.0887756361593685,1.99349207217252,2.127288707453633,-0.06289538171867033,Low Volatility,Medium Risk,NEUTRAL,0
2018-05-24,10464.849609375,10535.150390625,10419.7998046875,10513.849609375,297600,0.008005484296034426,0.09318877828238699,2.009450941650566,2.127288707453633,-0.055393405413277856,Low Volatility,Medium Risk,NEUTRAL,0
2018-05-25,10533.0498046875,10628.0498046875,10524.0,10605.150390625,260800,0.00868385840031305,0.09713783900474296,2.026900729090235,2.127288707453633,-0.04719057550188492,Low Volatility,Low Risk,RISK-ON,0
2018-05-28,10648.349609375,10709.7998046875,10640.5498046875,10688.650390625,232600,0.007873532851907061,0.09800752140590963,2.0428595985682816,2.127288707453633,-0.03968859919649234,Low Volatility,Low Risk,RISK-ON,0
2018-05-29,10689.400390625,10717.25,10616.099609375,10633.2998046875,225800,-0.005178444790938985,0.09820255833307047,2.032280762921456,2.127288707453633,-0.044661518767662625,Low Volatility,Low Risk,RISK-ON,0
2018-05-30,10579.0,10648.7001953125,10558.4501953125,10614.349609375,238700,-0.0017821556488181178,0.09816424181408283,2.028658922279831,2.127288707453633,-0.046364080638524256,Low Volatility,Low Risk,RISK-ON,0
2018-05-31,10670.099609375,10763.7998046875,10620.400390625,10736.150390625,610300,0.011475105468772284,0.10606108764402115,2.051937997373158,2.127288707453633,-0.035421007885041614,Low Volatility,Low Risk,RISK-ON,0
2018-06-01,10738.4501953125,10764.75,10681.5,10696.2001953125,220600,-0.0037210912532843476,0.10476705153843026,2.044302548838851,2.127288707453633,-0.039010294335702425,Low Volatility,Low Risk,RISK-ON,0
2018-06-04,10765.9501953125,10770.2998046875,10618.349609375,10628.5,203800,-0.006329368754912523,0.10195394578592575,2.031363404160642,2.127288707453633,-0.04509275255252668,Low Volatility,Low Risk,RISK-ON,0
