date,returns,bh_returns,rule_strategy_returns,hmm_strategy_returns
2023-04-20,0.0003234746363958152,0.0003234746363958152,0.0001617373181979076,0.0
2023-04-21,-2.260708945023282e-05,-2.260708945023282e-05,-1.130354472511641e-05,-0.0
2023-04-24,0.006771973756565242,0.006771973756565242,0.003385986878282621,0.0
2023-04-25,0.0014568576938982503,0.0014568576938982503,0.0007284288469491251,0.0
2023-04-26,0.0024958627615121465,0.0024958627615121465,0.0012479313807560732,0.0
2023-04-27,0.005695152810193838,0.005695152810193838,0.005695152810193838,0.0
2023-04-28,0.008370013603697934,0.008370013603697934,0.008370013603697934,0.0
2023-05-02,0.004575166931912511,0.004575166931912511,0.004575166931912511,0.0
2023-05-03,-0.00318502836487633,-0.00318502836487633,-0.00318502836487633,-0.0
2023-05-04,0.009173717607303677,0.009173717607303677,0.009173717607303677,0.0
2023-05-05,-0.010232406865540389,-0.010232406865540389,-0.010232406865540389,-0.0
2023-05-08,0.010814123118324304,0.010814123118324304,0.010814123118324304,0.0
2023-05-09,8.480038171931881e-05,8.480038171931881e-05,8.480038171931881e-05,8.480038171931881e-05
2023-05-10,0.0026908205008338015,0.0026908205008338015,0.0026908205008338015,0.0026908205008338015
2023-05-11,-0.0009882342854272697,-0.0009882342854272697,-0.0009882342854272697,-0.0009882342854272697
2023-05-12,0.0009728797753729701,0.0009728797753729701,0.0009728797753729701,0.0009728797753729701
2023-05-15,0.004589120522186851,0.004589120522186851,0.004589120522186851,0.004589120522186851
2023-05-16,-0.006106338807060685,-0.006106338807060685,-0.006106338807060685,-0.006106338807060685
2023-05-17,-0.005728269488420423,-0.005728269488420423,-0.005728269488420423,-0.005728269488420423
2023-05-18,-0.002849053652701161,-0.002849053652701161,-0.002849053652701161,-0.002849053652701161
2023-05-19,0.0040513721791914925,0.0040513721791914925,0.0040513721791914925,0.0040513721791914925
2023-05-22,0.006097761825706316,0.006097761825706316,0.006097761825706316,0.006097761825706316
2023-05-23,0.001834600568861644,0.001834600568861644,0.001834600568861644,0.001834600568861644
2023-05-24,-0.0034117947119577385,-0.0034117947119577385,-0.0034117947119577385,-0.0034117947119577385
2023-05-25,0.001955111686716471,0.001955111686716471,0.001955111686716471,0.001955111686716471
2023-05-26,0.009726420827874671,0.009726420827874671,0.009726420827874671,0.009726420827874671
2023-05-29,0.005367798508963517,0.005367798508963517,0.005367798508963517,0.005367798508963517
2023-05-30,0.0018925684396833287,0.0018925684396833287,0.0018925684396833287,0.0018925684396833287
2023-05-31,-0.0053370195013254795,-0.0053370195013254795,-0.0053370195013254795,-0.0053370195013254795
2023-06-01,-0.0025169624936233204,-0.0025169624936233204,-0.0025169624936233204,-0.0025169624936233204
2023-06-02,0.002507044360454902,0.002507044360454902,0.002507044360454902,0.002507044360454902
2023-06-05,0.003223787573137793,0.003223787573137793,0.003223787573137793,0.003223787573137793
2023-06-06,0.00027699431442118616,0.00027699431442118616,0.00027699431442118616,0.00027699431442118616
2023-06-07,0.006849851638528914,0.006849851638528914,0.006849851638528914,0.006849851638528914
2023-06-08,-0.0049048192636628185,-0.0049048192636628185,-0.0049048192636628185,-0.0049048192636628185
2023-06-09,-0.00381819725413457,-0.00381819725413457,-0.00381819725413457,-0.00381819725413457
2023-06-12,0.0020524046550352004,0.0020524046550352004,0.0020524046550352004,0.0020524046550352004
2023-06-13,0.0061635024393194016,0.0061635024393194016,0.0061635024393194016,0.0061635024393194016
2023-06-14,0.0021238341844009856,0.0021238341844009856,0.0021238341844009856,0.0021238341844009856
2023-06-15,-0.0036149041015322014,-0.0036149041015322014,-0.0036149041015322014,-0.0036149041015322014
2023-06-16,0.0073790483520230765,0.0073790483520230765,0.0073790483520230765,0.0073790483520230765
2023-06-19,-0.0037475183921172883,-0.0037475183921172883,-0.0037475183921172883,-0.0037475183921172883
2023-06-20,0.003265717567498605,0.003265717567498605,0.003265717567498605,0.003265717567498605
2023-06-21,0.0021337637466720683,0.0021337637466720683,0.0021337637466720683,0.0021337637466720683
2023-06-22,-0.004539443817404343,-0.004539443817404343,-0.004539443817404343,-0.004539443817404343
2023-06-23,-0.005633615236065759,-0.005633615236065759,-0.005633615236065759,-0.005633615236065759
2023-06-26,0.0013768299134766515,0.0013768299134766515,0.0013768299134766515,0.0013768299134766515
2023-06-27,0.00675190341711196,0.00675190341711196,0.00675190341711196,0.00675190341711196
2023-06-28,0.00822107281232487,0.00822107281232487,0.00822107281232487,0.00822107281232487
2023-06-30,0.01143527476356887,0.01143527476356887,0.01143527476356887,0.01143527476356887
2023-07-03,0.00695709243369369,0.00695709243369369,0.00695709243369369,0.00695709243369369
2023-07-04,0.003438946519135566,0.003438946519135566,0.003438946519135566,0.003438946519135566
2023-07-05,0.0004899685388621844,0.0004899685388621844,0.0004899685388621844,0.0004899685388621844
2023-07-06,0.00509321758125636,0.00509321758125636,0.00509321758125636,0.00509321758125636
2023-07-07,-0.00848835445771845,-0.00848835445771845,-0.00848835445771845,-0.00848835445771845
2023-07-10,0.0012466303397029588,0.0012466303397029588,0.0012466303397029588,0.0012466303397029588
2023-07-11,0.004313930032438185,0.004313930032438185,0.004313930032438185,0.004313930032438185
2023-07-12,-0.002834429471475497,-0.002834429471475497,-0.002834429471475497,-0.002834429471475497
2023-07-13,0.0015192303855748879,0.0015192303855748879,0.0015192303855748879,0.0015192303855748879
2023-07-14,0.007765114931427508,0.007765114931427508,0.007765114931427508,0.007765114931427508
2023-07-17,0.007511013251041421,0.007511013251041421,0.007511013251041421,0.007511013251041421
2023-07-18,0.001917706853032497,0.001917706853032497,0.001917706853032497,0.001917706853032497
2023-07-19,0.004248282371482448,0.004248282371482448,0.004248282371482448,0.004248282371482448
2023-07-20,0.007361412439498949,0.007361412439498949,0.007361412439498949,0.007361412439498949
2023-07-21,-0.011719737128305097,-0.011719737128305097,-0.011719737128305097,-0.011719737128305097
2023-07-24,-0.0036794322929856182,-0.0036794322929856182,-0.0036794322929856182,-0.0036794322929856182
2023-07-25,0.0004193703428323481,0.0004193703428323481,0.0004193703428323481,0.0004193703428323481
2023-07-26,0.004964339187534694,0.004964339187534694,0.004964339187534694,0.004964339187534694
2023-07-27,-0.0059863783008722304,-0.0059863783008722304,-0.0059863783008722304,-0.0059863783008722304
2023-07-28,-0.0007044597937843067,-0.0007044597937843067,-0.0007044597937843067,-0.0007044597937843067
2023-07-31,0.005484562836559181,0.005484562836559181,0.005484562836559181,0.005484562836559181
2023-08-01,-0.0010251191770254131,-0.0010251191770254131,-0.0010251191770254131,-0.0010251191770254131
2023-08-02,-0.010489749274959825,-0.010489749274959825,-0.010489749274959825,-0.010489749274959825
2023-08-03,-0.007420685416911321,-0.007420685416911321,-0.007420685416911321,-0.007420685416911321
2023-08-04,0.006983389270114548,0.006983389270114548,0.006983389270114548,0.006983389270114548
2023-08-07,0.004114401867602702,0.004114401867602702,0.004114401867602702,0.004114401867602702
2023-08-08,-0.0013497354646058168,-0.0013497354646058168,-0.0013497354646058168,-0.0013497354646058168
2023-08-09,0.003152707884763739,0.003152707884763739,0.003152707884763739,0.003152707884763739
2023-08-10,-0.004556268458015711,-0.004556268458015711,-0.004556268458015711,-0.004556268458015711
2023-08-11,-0.005874136161590715,-0.005874136161590715,-0.005874136161590715,-0.005874136161590715
2023-08-14,0.00032169565781225984,0.00032169565781225984,0.00032169565781225984,0.00032169565781225984
2023-08-16,0.0015667570139761278,0.0015667570139761278,0.0015667570139761278,0.0015667570139761278
2023-08-17,-0.005124582584125403,-0.005124582584125403,-0.005124582584125403,-0.005124582584125403
